Number	Path	Coordinates
74;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;7.23
75;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
76;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-6.199999;y=;10.6
77;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;1.35;y=;15.69
78;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
79;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
80;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
81;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
82;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-12.67294;y=;15.4
83;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
84;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-15.3323;y=;-2.667697
85;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.3885632;y=;15.00089
86;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-7;y=;10.91582
87;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
88;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-2.608006;y=;8.200001
89;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-16.365;y=;19.23
90;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
91;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-4.265195;y=;8.200001
92;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
93;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
94;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-17.05661;y=;19.47548
95;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
96;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
97;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
98;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
99;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.2453365;y=;6.6
