Number	Path	Coordinates
0;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
41;[60] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;23.91171;y=;0.8882904
42;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;9.600002;y=;6.095867
43;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-16.8;y=;-24.44526
44;[10] (UnityEngine.Transform)-[60] (UnityEngine.Transform);x=;-24;y=;-26.21918
45;[60] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;32;y=;-21.43866
46;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;32;y=;-0.7999992
47;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-26.61358;y=;-22.18641
48;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;36.60001;y=;21.9
49;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-21.405;y=;-30.105
50;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-25.6;y=;20
51;[10] (UnityEngine.Transform)-[60] (UnityEngine.Transform);x=;20.8;y=;2.448673
52;[60] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;36;y=;-29.6
53;[0] (UnityEngine.Transform)-[60] (UnityEngine.Transform)
54;[60] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
55;[0] (UnityEngine.Transform)-[50] (UnityEngine.Transform);x=;9.825974;y=;9.025974
56;[50] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
57;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
58;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
59;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;32;y=;-3.4718
60;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-28;y=;5.370228
61;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-24.30832;y=;-30.70833
62;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-22.31967;y=;-25.51967
63;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-29.86548;y=;22.13453
64;[10] (UnityEngine.Transform)-[60] (UnityEngine.Transform);x=;32;y=;-3.801643
65;[60] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;32;y=;-22.12265
66;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;9.600002;y=;7.863789
67;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-31.2;y=;-20
68;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-22.27326;y=;-3.073265
69;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
70;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-11.9669;y=;16
71;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
72;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;14.17678;y=;6.623226
73;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-27.36419;y=;-21.43581
74;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
75;[0] (UnityEngine.Transform)-[60] (UnityEngine.Transform)
76;[60] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;27.78927;y=;0
77;[10] (UnityEngine.Transform)-[50] (UnityEngine.Transform)
78;[50] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;36.6;y=;-30.15
79;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;9.600002;y=;0.7678909
80;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;11.44796;y=;9.352039
81;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;18.22554;y=;4.799999
82;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;32;y=;-21.94651
83;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
84;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;32;y=;-12.08965
85;[0] (UnityEngine.Transform)-[50] (UnityEngine.Transform)
86;[50] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;32.8;y=;-11.39067
87;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
88;[0] (UnityEngine.Transform)-[60] (UnityEngine.Transform);x=;10.4;y=;9.600002
89;[60] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
90;[0] (UnityEngine.Transform)-[60] (UnityEngine.Transform);x=;-15.21926;y=;-24
91;[60] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-11.89842;y=;-24
92;[0] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-11.2;y=;-29.6
93;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;27.69;y=;-32.055
94;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;-9.599998;y=;9.933498
95;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform)
96;[10] (UnityEngine.Transform)-[10] (UnityEngine.Transform);x=;0;y=;3.681358
97;[10] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-5.555801;y=;13.6442
98;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-26.6482;y=;-22.1518
99;[0] (UnityEngine.Transform)-[50] (UnityEngine.Transform);x=;21.51029;y=;3.289711
