Number	Path	Coordinates
25;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
26;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
27;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-5.4;y=;9.591053
28;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.2585678;y=;15.4
29;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
30;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
31;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
32;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
33;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
34;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
35;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
36;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-5.522068;y=;8.200001
37;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
38;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.2962856;y=;6.6
39;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;19.23
40;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
41;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-16.365;y=;19.23
42;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
43;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
44;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
45;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-14.2;y=;15.4
46;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
47;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.088308;y=;17.52923
48;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
49;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;3.303806;y=;16.05403
50;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-3.521411;y=;6.321415
51;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
52;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-17.15175;y=;20.65059
53;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.7700005;y=;7.23
54;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.7099991;y=;7.23
55;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.5100002;y=;7.23
56;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.1199999;y=;7.23
57;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.1400003;y=;7.23
58;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.1999998;y=;7.23
59;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.3057585;y=;8.57114
60;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-7.888888;y=;5.711113
61;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;1.343924;y=;8.200001
62;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
63;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.72735;y=;17.50097
64;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-14.64825;y=;15.84825
65;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
66;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
67;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-4.1747;y=;7.7747
68;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.2472486;y=;-0.9527512
69;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-6.202003;y=;10.60201
70;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-1.4;y=;9.123457
71;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
72;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-3.997163;y=;6.6
73;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-1.4;y=;11.59028
74;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
75;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-11.53988;y=;15.4
76;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-3;y=;2.65884
77;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;19.23
78;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
79;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
80;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
81;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.640001;y=;18.225
82;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
83;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-14.2;y=;5.418114
84;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-7;y=;2.916968
85;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
86;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
87;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;19.23
88;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;0.4732533;y=;6.6
89;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.639999;y=;-4.77
90;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-10.365;y=;-5.34
91;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform)
92;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-7.432312;y=;11.83231
93;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
94;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;5.640001;y=;18.225
95;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.1333151;y=;8.200001
96;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.6000004;y=;15.4
97;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-1.4;y=;1.455847
98;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-1.4;y=;8.833733
99;[0] (UnityEngine.Transform)-[0] (UnityEngine.Transform);x=;-0.0644083;y=;15.93559
